2022-03-12 19:57:33,047 [1] INFO WowsTools.WowsMain - 初始化 版本=0.0.1
2022-03-12 20:00:48,936 [1] INFO WowsTools.WowsMain - 初始化 版本=0.0.1
2022-03-12 20:01:16,202 [1] INFO WowsTools.WowsMain - 初始化 版本=0.0.1

2022-03-12 21:08:09,452 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2022515210":[{"pvp":{"main_battery":{"max_frags_battle":5,"frags":13,"hits":1980,"shots":4769},"battles":6,"damage_dealt":761817,"wins":5,"xp":18482,"frags":15,"survived_battles":3},"last_battle_time":1646834622,"account_id":2022515210,"ship_id":3655219184}]}}

2022-03-12 21:08:09,643 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2008372091":[{"pvp":{"main_battery":{"max_frags_battle":4,"frags":35,"hits":21262,"shots":76292},"battles":67,"damage_dealt":5821534,"wins":47,"xp":145627,"frags":50,"survived_battles":43},"last_battle_time":1643808839,"account_id":2008372091,"ship_id":3655251408}]}}

2022-03-12 21:08:09,823 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2017809493":[{"pvp":{"main_battery":{"max_frags_battle":3,"frags":91,"hits":19876,"shots":61242},"battles":168,"damage_dealt":15061976,"wins":81,"xp":299771,"frags":124,"survived_battles":70},"last_battle_time":1588426122,"account_id":2017809493,"ship_id":4179539760}]}}

2022-03-12 21:08:10,013 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2020438358":[{"pvp":{"main_battery":{"max_frags_battle":0,"frags":0,"hits":0,"shots":0},"battles":0,"damage_dealt":0,"wins":0,"xp":0,"frags":0,"survived_battles":0},"last_battle_time":1633316108,"account_id":2020438358,"ship_id":4179572528}]}}

2022-03-12 21:08:10,209 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2033437990":[{"pvp":{"main_battery":{"max_frags_battle":4,"frags":20,"hits":1192,"shots":3171},"battles":31,"damage_dealt":2682281,"wins":19,"xp":53805,"frags":21,"survived_battles":12},"last_battle_time":1646408075,"account_id":2033437990,"ship_id":4179572176}]}}

2022-03-12 21:08:10,365 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":0,"hidden":[2034043504]},"data":{}}

2022-03-12 21:08:10,523 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":0,"hidden":[2030308453]},"data":{}}

2022-03-12 21:08:10,713 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2025973286":[{"pvp":{"main_battery":{"max_frags_battle":3,"frags":107,"hits":14580,"shots":76584},"battles":328,"damage_dealt":22371744,"wins":140,"xp":424101,"frags":108,"survived_battles":163},"last_battle_time":1646497734,"account_id":2025973286,"ship_id":4277090288}]}}

2022-03-12 21:08:10,899 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2019290489":[{"pvp":{"main_battery":{"max_frags_battle":0,"frags":0,"hits":194,"shots":1443},"battles":7,"damage_dealt":275135,"wins":3,"xp":6412,"frags":0,"survived_battles":4},"last_battle_time":1644031125,"account_id":2019290489,"ship_id":3749623504}]}}

2022-03-12 21:08:11,095 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2026737974":[{"pvp":{"main_battery":{"max_frags_battle":2,"frags":12,"hits":2163,"shots":5397},"battles":20,"damage_dealt":910529,"wins":11,"xp":37342,"frags":12,"survived_battles":6},"last_battle_time":1647082578,"account_id":2026737974,"ship_id":3655219184}]}}

2022-03-12 21:08:11,342 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2036842169":[{"pvp":{"main_battery":{"max_frags_battle":2,"frags":11,"hits":1272,"shots":7443},"battles":44,"damage_dealt":2856964,"wins":21,"xp":65364,"frags":20,"survived_battles":18},"last_battle_time":1645883491,"account_id":2036842169,"ship_id":4179572688}]}}

2022-03-12 21:08:11,799 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2023838310":[{"pvp":{"main_battery":{"max_frags_battle":4,"frags":121,"hits":13369,"shots":32034},"battles":198,"damage_dealt":12786393,"wins":99,"xp":295127,"frags":129,"survived_battles":70},"last_battle_time":1646663065,"account_id":2023838310,"ship_id":3969824208}]}}

2022-03-12 21:08:11,981 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2026740012":[{"pvp":{"main_battery":{"max_frags_battle":2,"frags":19,"hits":3128,"shots":10386},"battles":50,"damage_dealt":2120207,"wins":30,"xp":89226,"frags":23,"survived_battles":14},"last_battle_time":1646542854,"account_id":2026740012,"ship_id":4273911792}]}}

2022-03-12 21:08:12,179 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2023947023":[{"pvp":{"main_battery":{"max_frags_battle":5,"frags":112,"hits":16163,"shots":42087},"battles":179,"damage_dealt":12967365,"wins":95,"xp":292278,"frags":120,"survived_battles":95},"last_battle_time":1623151751,"account_id":2023947023,"ship_id":4179539696}]}}

2022-03-12 21:08:12,376 [5] INFO  WowsTools.model.WowsShipData - 游戏用户船只信息：{"status":"ok","meta":{"count":1,"hidden":null},"data":{"2007037012":[{"pvp":{"main_battery":{"max_frags_battle":0,"frags":0,"hits":134,"shots":429},"battles":2,"damage_dealt":213047,"wins":2,"xp":4971,"frags":0,"survived_battles":1},"last_battle_time":1646580605,"account_id":2007037012,"ship_id":4277090288}]}}

2022-03-12 21:08:12,378 [5] INFO  WowsTools.WowsMain - 开始渲染数据...
